Date,Open,High,Low,Close,Adj Close,Volume
1999-06-01,11090.000000,11090.000000,10742.000000,11051.000000,11051.000000,0
1999-06-02,11052.000000,11101.000000,10748.000000,10997.000000,10997.000000,0
1999-06-03,null,null,null,null,null,null
1999-06-04,10998.000000,11296.000000,10993.000000,11234.000000,11234.000000,0
1999-06-07,11234.000000,11308.000000,11045.000000,11047.000000,11047.000000,0
1999-06-08,11052.000000,11227.000000,10980.000000,11033.000000,11033.000000,0
1999-06-09,11043.000000,11156.000000,10890.000000,10890.000000,10890.000000,0
1999-06-10,10858.000000,11128.000000,10800.000000,11089.000000,11089.000000,0
1999-06-11,11140.000000,11292.000000,11061.000000,11105.000000,11105.000000,0
1999-06-14,11108.000000,11260.000000,11040.000000,11084.000000,11084.000000,0
1999-06-15,11084.000000,11240.000000,10666.000000,11183.000000,11183.000000,0
1999-06-16,11192.000000,11677.000000,11192.000000,11644.000000,11644.000000,0
1999-06-17,11642.000000,11820.000000,11476.000000,11629.000000,11629.000000,0
1999-06-18,11629.000000,11903.000000,11548.000000,11877.000000,11877.000000,0
1999-06-21,11895.000000,12010.000000,11632.000000,12005.000000,12005.000000,0
1999-06-22,12007.000000,12118.000000,11931.000000,11974.000000,11974.000000,0
1999-06-23,11976.000000,11976.000000,11752.000000,11792.000000,11792.000000,0
1999-06-24,11792.000000,11806.000000,11404.000000,11431.000000,11431.000000,0
1999-06-25,11427.000000,11525.000000,11146.000000,11220.000000,11220.000000,0
1999-06-28,11222.000000,11382.000000,11201.000000,11264.000000,11264.000000,0
1999-06-29,11264.000000,11442.000000,11254.000000,11379.000000,11379.000000,0
1999-06-30,11380.000000,11683.000000,11190.000000,11627.000000,11627.000000,0
1999-07-01,11634.000000,11815.000000,11596.000000,11708.000000,11708.000000,0
1999-07-02,11706.000000,11861.000000,11674.000000,11836.000000,11836.000000,0
1999-07-05,11834.000000,11996.000000,11834.000000,11936.000000,11936.000000,0
1999-07-06,11930.000000,11937.000000,11642.000000,11674.000000,11674.000000,0
1999-07-07,11671.000000,11753.000000,11617.000000,11745.000000,11745.000000,0
1999-07-08,11745.000000,11745.000000,11429.000000,11509.000000,11509.000000,0
1999-07-09,null,null,null,null,null,null
1999-07-12,11509.000000,11590.000000,11138.000000,11273.000000,11273.000000,0
1999-07-13,11268.000000,11312.000000,10860.000000,11303.000000,11303.000000,0
1999-07-14,11311.000000,11461.000000,11274.000000,11349.000000,11349.000000,0
1999-07-15,11382.000000,11476.000000,11348.000000,11362.000000,11362.000000,0
1999-07-16,11356.000000,11413.000000,11247.000000,11407.000000,11407.000000,0
1999-07-19,11410.000000,11483.000000,11364.000000,11452.000000,11452.000000,0
1999-07-20,11453.000000,11465.000000,11235.000000,11274.000000,11274.000000,0
1999-07-21,11274.000000,11362.000000,11215.000000,11303.000000,11303.000000,0
1999-07-22,11307.000000,11329.000000,11197.000000,11239.000000,11239.000000,0
1999-07-23,11240.000000,11261.000000,10975.000000,10989.000000,10989.000000,0
1999-07-26,10989.000000,10990.000000,10645.000000,10675.000000,10675.000000,0
1999-07-27,10675.000000,10850.000000,10675.000000,10735.000000,10735.000000,0
1999-07-28,10747.000000,10867.000000,10684.000000,10691.000000,10691.000000,0
1999-07-29,10712.000000,10721.000000,10345.000000,10568.000000,10568.000000,0
1999-07-30,10565.000000,10629.000000,10379.000000,10442.000000,10442.000000,0
1999-08-02,10441.000000,10566.000000,10209.000000,10211.000000,10211.000000,0
1999-08-03,10210.000000,10326.000000,10111.000000,10265.000000,10265.000000,0
1999-08-04,10271.000000,10310.000000,10125.000000,10172.000000,10172.000000,0
1999-08-05,10124.000000,10197.000000,9950.000000,10196.000000,10196.000000,0
1999-08-06,10197.000000,10265.000000,10001.000000,10039.000000,10039.000000,0
1999-08-09,10040.000000,10055.000000,9919.000000,9948.000000,9948.000000,0
1999-08-10,9948.000000,9948.000000,9584.000000,9835.000000,9835.000000,0
1999-08-11,9836.000000,10150.000000,9836.000000,10137.000000,10137.000000,0
1999-08-12,10143.000000,10317.000000,10030.000000,10046.000000,10046.000000,0
1999-08-13,10048.000000,10186.000000,10048.000000,10181.000000,10181.000000,0
1999-08-16,10181.000000,10202.000000,10070.000000,10119.000000,10119.000000,0
1999-08-17,10157.000000,10192.000000,9925.000000,9925.000000,9925.000000,0
1999-08-18,9922.000000,9922.000000,9593.000000,9689.000000,9689.000000,0
1999-08-19,9688.000000,9920.000000,9579.000000,9818.000000,9818.000000,0
1999-08-20,9819.000000,10145.000000,9819.000000,10143.000000,10143.000000,0
1999-08-23,10142.000000,10213.000000,10078.000000,10181.000000,10181.000000,0
1999-08-24,10181.000000,10361.000000,10126.000000,10314.000000,10314.000000,0
1999-08-25,10318.000000,10679.000000,10318.000000,10650.000000,10650.000000,0
1999-08-26,10700.000000,10726.000000,10496.000000,10496.000000,10496.000000,0
1999-08-27,10497.000000,10627.000000,10475.000000,10545.000000,10545.000000,0
1999-08-30,10547.000000,10676.000000,10489.000000,10524.000000,10524.000000,0
1999-08-31,10525.000000,10610.000000,10376.000000,10565.000000,10565.000000,0
1999-09-01,10583.000000,10902.000000,10583.000000,10902.000000,10902.000000,0
1999-09-02,10845.000000,11033.000000,10754.000000,10998.000000,10998.000000,0
1999-09-03,11025.000000,11254.000000,11025.000000,11156.000000,11156.000000,0
1999-09-06,11158.000000,11190.000000,11113.000000,11185.000000,11185.000000,0
1999-09-07,null,null,null,null,null,null
1999-09-08,11185.000000,11185.000000,11003.000000,11090.000000,11090.000000,0
1999-09-09,11088.000000,11305.000000,11088.000000,11292.000000,11292.000000,0
1999-09-10,11298.000000,11435.000000,11298.000000,11363.000000,11363.000000,0
1999-09-13,11363.000000,11505.000000,11313.000000,11478.000000,11478.000000,0
1999-09-14,11477.000000,11594.000000,11365.000000,11459.000000,11459.000000,0
1999-09-15,11465.000000,11502.000000,11213.000000,11263.000000,11263.000000,0
1999-09-16,11264.000000,11288.000000,11048.000000,11094.000000,11094.000000,0
1999-09-17,11096.000000,11345.000000,11096.000000,11290.000000,11290.000000,0
1999-09-20,11293.000000,11586.000000,11293.000000,11586.000000,11586.000000,0
1999-09-21,11588.000000,11594.000000,11400.000000,11449.000000,11449.000000,0
1999-09-22,11448.000000,11555.000000,11394.000000,11531.000000,11531.000000,0
1999-09-23,11531.000000,11735.000000,11368.000000,11385.000000,11385.000000,0
1999-09-24,11382.000000,11533.000000,11289.000000,11533.000000,11533.000000,0
1999-09-27,11580.000000,11632.000000,11502.000000,11542.000000,11542.000000,0
1999-09-28,11541.000000,11541.000000,11315.000000,11442.000000,11442.000000,0
1999-09-29,11443.000000,11553.000000,11401.000000,11434.000000,11434.000000,0
1999-09-30,11435.000000,11581.000000,11106.000000,11106.000000,11106.000000,0
1999-10-01,11105.000000,11105.000000,10796.000000,10960.000000,10960.000000,0
1999-10-04,10979.000000,11080.000000,10961.000000,11055.000000,11055.000000,0
1999-10-05,11051.000000,11064.000000,10856.000000,10924.000000,10924.000000,0
1999-10-06,10927.000000,11357.000000,10927.000000,11345.000000,11345.000000,0
1999-10-07,11349.000000,11469.000000,11103.000000,11338.000000,11338.000000,0
1999-10-08,11338.000000,11460.000000,11185.000000,11460.000000,11460.000000,0
1999-10-11,11473.000000,11536.000000,11449.000000,11478.000000,11478.000000,0
1999-10-12,null,null,null,null,null,null
1999-10-13,11466.000000,11466.000000,11247.000000,11298.000000,11298.000000,0
1999-10-14,11301.000000,11383.000000,11301.000000,11330.000000,11330.000000,0
1999-10-15,11307.000000,11307.000000,11120.000000,11146.000000,11146.000000,0
1999-10-18,11146.000000,11152.000000,10901.000000,10978.000000,10978.000000,0
1999-10-19,10982.000000,11216.000000,10982.000000,11098.000000,11098.000000,0
1999-10-20,11108.000000,11283.000000,11108.000000,11275.000000,11275.000000,0
1999-10-21,11281.000000,11282.000000,11162.000000,11254.000000,11254.000000,0
1999-10-22,11259.000000,11498.000000,11259.000000,11461.000000,11461.000000,0
1999-10-25,11459.000000,11483.000000,11336.000000,11394.000000,11394.000000,0
1999-10-26,11399.000000,11541.000000,11398.000000,11470.000000,11470.000000,0
1999-10-27,11470.000000,11540.000000,11452.000000,11531.000000,11531.000000,0
1999-10-28,11585.000000,11720.000000,11582.000000,11700.000000,11700.000000,0
1999-10-29,11717.000000,11826.000000,11678.000000,11700.000000,11700.000000,0
1999-11-01,11701.000000,11767.000000,11685.000000,11763.000000,11763.000000,0
1999-11-02,null,null,null,null,null,null
1999-11-03,11763.000000,12347.000000,11763.000000,12347.000000,12347.000000,0
1999-11-04,12346.000000,12651.000000,12341.000000,12406.000000,12406.000000,0
1999-11-05,12409.000000,12737.000000,12359.000000,12714.000000,12714.000000,0
1999-11-08,12700.000000,12968.000000,12519.000000,12960.000000,12960.000000,0
1999-11-09,12972.000000,13070.000000,12847.000000,12880.000000,12880.000000,0
1999-11-10,12876.000000,13150.000000,12814.000000,13101.000000,13101.000000,0
1999-11-11,13101.000000,13281.000000,12985.000000,13189.000000,13189.000000,0
1999-11-12,13189.000000,13294.000000,13049.000000,13114.000000,13114.000000,0
1999-11-15,null,null,null,null,null,null
1999-11-16,13122.000000,13208.000000,13083.000000,13128.000000,13128.000000,0
1999-11-17,13132.000000,13132.000000,12736.000000,12813.000000,12813.000000,0
1999-11-18,12813.000000,13123.000000,12726.000000,13087.000000,13087.000000,0
1999-11-19,13090.000000,13509.000000,13090.000000,13463.000000,13463.000000,0
1999-11-22,13466.000000,13660.000000,13312.000000,13436.000000,13436.000000,0
1999-11-23,13445.000000,13694.000000,13351.000000,13565.000000,13565.000000,0
1999-11-24,13570.000000,13630.000000,13366.000000,13393.000000,13393.000000,0
1999-11-25,13385.000000,13568.000000,13321.000000,13536.000000,13536.000000,0
1999-11-26,13538.000000,14007.000000,13538.000000,13888.000000,13888.000000,0
1999-11-29,13903.000000,14054.000000,13785.000000,13855.000000,13855.000000,0
1999-11-30,13857.000000,13857.000000,13659.000000,13779.000000,13779.000000,0
1999-12-01,13784.000000,13875.000000,13556.000000,13874.000000,13874.000000,0
1999-12-02,13890.000000,14273.000000,13884.000000,14213.000000,14213.000000,0
1999-12-03,14225.000000,14573.000000,14193.000000,14409.000000,14409.000000,0
1999-12-06,14415.000000,14543.000000,14306.000000,14344.000000,14344.000000,0
1999-12-07,14344.000000,14509.000000,14262.000000,14300.000000,14300.000000,0
1999-12-08,14302.000000,14410.000000,14196.000000,14410.000000,14410.000000,0
1999-12-09,14420.000000,14738.000000,14420.000000,14584.000000,14584.000000,0
1999-12-10,14596.000000,14785.000000,14596.000000,14784.000000,14784.000000,0
1999-12-13,14785.000000,14977.000000,14693.000000,14812.000000,14812.000000,0
1999-12-14,14821.000000,14893.000000,14587.000000,14644.000000,14644.000000,0
1999-12-15,14654.000000,14654.000000,14322.000000,14322.000000,14322.000000,0
1999-12-16,14327.000000,14681.000000,14327.000000,14497.000000,14497.000000,0
1999-12-17,14524.000000,14793.000000,14524.000000,14789.000000,14789.000000,0
1999-12-20,14803.000000,15178.000000,14781.000000,15110.000000,15110.000000,0
1999-12-21,15112.000000,15592.000000,15112.000000,15592.000000,15592.000000,0
1999-12-22,15606.000000,15916.000000,15401.000000,15916.000000,15916.000000,0
1999-12-23,15926.000000,16000.000000,15749.000000,15954.000000,15954.000000,0
1999-12-24,null,null,null,null,null,null
1999-12-27,15956.000000,16120.000000,15880.000000,16011.000000,16011.000000,0
1999-12-28,16017.000000,16399.000000,15969.000000,16377.000000,16377.000000,0
1999-12-29,16391.000000,16812.000000,16363.000000,16773.000000,16773.000000,0
1999-12-30,16778.000000,17105.000000,16778.000000,17092.000000,17092.000000,0
1999-12-31,null,null,null,null,null,null
2000-01-03,17098.000000,17408.000000,16719.000000,16930.000000,16930.000000,0
2000-01-04,16908.000000,16908.000000,15851.000000,15851.000000,15851.000000,0
2000-01-05,15871.000000,16302.000000,15350.000000,16245.000000,16245.000000,0
2000-01-06,16237.000000,16499.000000,15977.000000,16107.000000,16107.000000,0
2000-01-07,16125.000000,16449.000000,16125.000000,16309.000000,16309.000000,0
2000-01-10,16325.000000,17057.000000,16325.000000,17022.000000,17022.000000,0
2000-01-11,17045.000000,17197.000000,16573.000000,16573.000000,16573.000000,0
2000-01-12,16574.000000,16724.000000,16331.000000,16617.000000,16617.000000,0
2000-01-13,16663.000000,17715.000000,16663.000000,17298.000000,17298.000000,0
2000-01-14,17306.000000,17800.000000,17306.000000,17658.000000,17658.000000,0
2000-01-17,17678.000000,18099.000000,17678.000000,18053.000000,18053.000000,0
2000-01-18,18062.000000,18062.000000,17625.000000,17903.000000,17903.000000,0
2000-01-19,17905.000000,18075.000000,17470.000000,17470.000000,17470.000000,0
2000-01-20,17487.000000,17622.000000,17029.000000,17177.000000,17177.000000,0
2000-01-21,17188.000000,17372.000000,16901.000000,17034.000000,17034.000000,0
2000-01-24,17049.000000,17263.000000,16972.000000,16972.000000,16972.000000,0
2000-01-25,null,null,null,null,null,null
2000-01-26,16972.000000,17105.000000,16727.000000,17105.000000,17105.000000,0
2000-01-27,17114.000000,17422.000000,17081.000000,17081.000000,17081.000000,0
2000-01-28,17150.000000,17252.000000,16547.000000,16734.000000,16734.000000,0
2000-01-31,16744.000000,16749.000000,16167.000000,16388.000000,16388.000000,0
2000-02-01,16389.000000,16675.000000,16389.000000,16522.000000,16522.000000,0
2000-02-02,16546.000000,16875.000000,16546.000000,16868.000000,16868.000000,0
2000-02-03,16892.000000,17457.000000,16892.000000,17457.000000,17457.000000,0
2000-02-04,17471.000000,17962.000000,17471.000000,17932.000000,17932.000000,0
2000-02-07,17937.000000,18126.000000,17746.000000,18126.000000,18126.000000,0
2000-02-08,18249.000000,18729.000000,18249.000000,18686.000000,18686.000000,0
2000-02-09,18759.000000,18886.000000,18224.000000,18361.000000,18361.000000,0
2000-02-10,18367.000000,18672.000000,18155.000000,18604.000000,18604.000000,0
2000-02-11,18635.000000,18775.000000,18027.000000,18083.000000,18083.000000,0
2000-02-14,18083.000000,18264.000000,17746.000000,17819.000000,17819.000000,0
2000-02-15,17818.000000,17932.000000,17451.000000,17921.000000,17921.000000,0
2000-02-16,17921.000000,18247.000000,17743.000000,18112.000000,18112.000000,0
2000-02-17,18116.000000,18297.000000,17979.000000,17979.000000,17979.000000,0
2000-02-18,17979.000000,18008.000000,17489.000000,17625.000000,17625.000000,0
2000-02-21,17626.000000,17887.000000,17364.000000,17700.000000,17700.000000,0
2000-02-22,17698.000000,17913.000000,17466.000000,17489.000000,17489.000000,0
2000-02-23,17489.000000,17855.000000,17479.000000,17833.000000,17833.000000,0
2000-02-24,17846.000000,18119.000000,17706.000000,17776.000000,17776.000000,0
2000-02-25,17784.000000,17988.000000,17758.000000,17787.000000,17787.000000,0
2000-02-28,17787.000000,17787.000000,17383.000000,17543.000000,17543.000000,0
2000-02-29,17545.000000,17818.000000,17545.000000,17660.000000,17660.000000,0
2000-03-01,17668.000000,17953.000000,17655.000000,17953.000000,17953.000000,0
2000-03-02,17966.000000,18154.000000,17809.000000,18016.000000,18016.000000,0
2000-03-03,18016.000000,18632.000000,18016.000000,18632.000000,18632.000000,0
2000-03-06,null,null,null,null,null,null
2000-03-07,null,null,null,null,null,null
2000-03-08,18617.000000,18617.000000,18184.000000,18283.000000,18283.000000,0
2000-03-09,18285.000000,18650.000000,18285.000000,18650.000000,18650.000000,0
2000-03-10,18650.000000,18720.000000,18233.000000,18280.000000,18280.000000,0
2000-03-13,18279.000000,18279.000000,17506.000000,17595.000000,17595.000000,0
2000-03-14,17595.000000,17941.000000,17222.000000,17222.000000,17222.000000,0
2000-03-15,17229.000000,17469.000000,16922.000000,17382.000000,17382.000000,0
2000-03-16,17397.000000,17661.000000,17397.000000,17642.000000,17642.000000,0
2000-03-17,17654.000000,17733.000000,17470.000000,17511.000000,17511.000000,0
2000-03-20,17511.000000,17733.000000,17435.000000,17526.000000,17526.000000,0
2000-03-21,17528.000000,18343.000000,17510.000000,18343.000000,18343.000000,0
2000-03-22,18346.000000,18860.000000,18314.000000,18314.000000,18314.000000,0
2000-03-23,18314.000000,18644.000000,18183.000000,18331.000000,18331.000000,0
2000-03-24,18332.000000,18692.000000,18332.000000,18675.000000,18675.000000,0
2000-03-27,18675.000000,19047.000000,18533.000000,18951.000000,18951.000000,0
2000-03-28,18952.000000,18960.000000,18335.000000,18338.000000,18338.000000,0
2000-03-29,18339.000000,18575.000000,17973.000000,18053.000000,18053.000000,0
2000-03-30,18053.000000,18053.000000,17455.000000,17647.000000,17647.000000,0
2000-03-31,17660.000000,17950.000000,17560.000000,17820.000000,17820.000000,0
2000-04-03,17826.000000,17826.000000,17173.000000,17245.000000,17245.000000,0
2000-04-04,17253.000000,17450.000000,16095.000000,16758.000000,16758.000000,0
2000-04-05,16762.000000,17043.000000,16230.000000,16714.000000,16714.000000,0
2000-04-06,16719.000000,17152.000000,16719.000000,17146.000000,17146.000000,0
2000-04-07,17150.000000,17514.000000,17150.000000,17514.000000,17514.000000,0
2000-04-10,17519.000000,17572.000000,16782.000000,16783.000000,16783.000000,0
2000-04-11,16787.000000,16867.000000,16309.000000,16539.000000,16539.000000,0
2000-04-12,16542.000000,16785.000000,16311.000000,16323.000000,16323.000000,0
2000-04-13,16325.000000,16605.000000,15501.000000,15501.000000,15501.000000,0
2000-04-14,15501.000000,15501.000000,14596.000000,14794.000000,14794.000000,0
2000-04-17,14761.000000,14821.000000,14029.000000,14816.000000,14816.000000,0
2000-04-18,14817.000000,15469.000000,14767.000000,15408.000000,15408.000000,0
2000-04-19,15438.000000,15536.000000,14850.000000,14926.000000,14926.000000,0
2000-04-20,14938.000000,15204.000000,14938.000000,15203.000000,15203.000000,0
2000-04-21,null,null,null,null,null,null
2000-04-24,15204.000000,15225.000000,14625.000000,14794.000000,14794.000000,0
2000-04-25,14798.000000,15403.000000,14798.000000,15401.000000,15401.000000,0
2000-04-26,15401.000000,15517.000000,15268.000000,15446.000000,15446.000000,0
2000-04-27,15446.000000,15487.000000,14835.000000,15440.000000,15440.000000,0
2000-04-28,15450.000000,15907.000000,15450.000000,15538.000000,15538.000000,0
2000-05-01,null,null,null,null,null,null
2000-05-02,15596.000000,15944.000000,15523.000000,15524.000000,15524.000000,0
2000-05-03,15525.000000,15525.000000,14980.000000,15109.000000,15109.000000,0
2000-05-04,15111.000000,15144.000000,14873.000000,14970.000000,14970.000000,0
2000-05-05,14967.000000,15218.000000,14811.000000,15218.000000,15218.000000,0
2000-05-08,15220.000000,15223.000000,14867.000000,14891.000000,14891.000000,0
2000-05-09,14897.000000,15041.000000,14412.000000,14582.000000,14582.000000,0
2000-05-10,14570.000000,14586.000000,14238.000000,14434.000000,14434.000000,0
2000-05-11,14447.000000,14723.000000,14398.000000,14499.000000,14499.000000,0
2000-05-12,14496.000000,14638.000000,14350.000000,14459.000000,14459.000000,0
2000-05-15,14469.000000,15070.000000,14397.000000,15056.000000,15056.000000,0
2000-05-16,15074.000000,15445.000000,15074.000000,15360.000000,15360.000000,0
2000-05-17,15361.000000,15361.000000,14856.000000,14871.000000,14871.000000,0
2000-05-18,14876.000000,14973.000000,14620.000000,14627.000000,14627.000000,0
2000-05-19,14594.000000,14619.000000,13920.000000,14327.000000,14327.000000,0
2000-05-22,14330.000000,14369.000000,13583.000000,13891.000000,13891.000000,0
2000-05-23,13891.000000,14145.000000,13583.000000,13587.000000,13587.000000,0
2000-05-24,13592.000000,14197.000000,13556.000000,14166.000000,14166.000000,0
2000-05-25,14187.000000,14499.000000,14027.000000,14186.000000,14186.000000,0
2000-05-26,14204.000000,14549.000000,14172.000000,14542.000000,14542.000000,0
2000-05-29,14541.000000,14858.000000,14541.000000,14773.000000,14773.000000,0
2000-05-30,14815.000000,15308.000000,14815.000000,15249.000000,15249.000000,0
2000-05-31,15251.000000,15328.000000,14931.000000,14957.000000,14957.000000,0
2000-06-01,14967.000000,15473.000000,14967.000000,15450.000000,15450.000000,0
2000-06-02,15518.000000,16261.000000,15518.000000,16222.000000,16222.000000,0
2000-06-05,16222.000000,16312.000000,15975.000000,16023.000000,16023.000000,0
2000-06-06,16018.000000,16173.000000,15827.000000,15947.000000,15947.000000,0
2000-06-07,15955.000000,16278.000000,15709.000000,16272.000000,16272.000000,0
2000-06-08,16286.000000,16640.000000,16227.000000,16399.000000,16399.000000,0
2000-06-09,16421.000000,16561.000000,16200.000000,16342.000000,16342.000000,0
2000-06-12,16351.000000,16365.000000,16084.000000,16097.000000,16097.000000,0
2000-06-13,16100.000000,16360.000000,16075.000000,16354.000000,16354.000000,0
2000-06-14,16365.000000,16523.000000,16135.000000,16366.000000,16366.000000,0
2000-06-15,16369.000000,16630.000000,16325.000000,16561.000000,16561.000000,0
2000-06-16,16567.000000,16598.000000,16379.000000,16425.000000,16425.000000,0
2000-06-19,16423.000000,16863.000000,16411.000000,16850.000000,16850.000000,0
2000-06-20,16854.000000,16952.000000,16708.000000,16844.000000,16844.000000,0
2000-06-21,16854.000000,17396.000000,16834.000000,17254.000000,17254.000000,0
2000-06-22,null,null,null,null,null,null
2000-06-23,16977.000000,17266.000000,16910.000000,16977.000000,16977.000000,0
2000-06-26,16977.000000,17019.000000,16685.000000,16745.000000,16745.000000,0
2000-06-27,16743.000000,16780.000000,16388.000000,16512.000000,16512.000000,0
2000-06-28,16532.000000,17101.000000,16493.000000,16842.000000,16842.000000,0
2000-06-29,16830.000000,16850.000000,16329.000000,16407.000000,16407.000000,0
2000-06-30,16404.000000,16836.000000,16400.000000,16728.000000,16728.000000,0
2000-07-03,16747.000000,17099.000000,16743.000000,17089.000000,17089.000000,0
2000-07-04,17106.000000,17340.000000,17088.000000,17279.000000,17279.000000,0
2000-07-05,17285.000000,17362.000000,17086.000000,17135.000000,17135.000000,0
2000-07-06,17148.000000,17366.000000,17024.000000,17348.000000,17348.000000,0
2000-07-07,17352.000000,17754.000000,17352.000000,17599.000000,17599.000000,0
2000-07-10,17620.000000,17795.000000,17444.000000,17472.000000,17472.000000,0
2000-07-11,17473.000000,17473.000000,16827.000000,16881.000000,16881.000000,0
2000-07-12,16893.000000,17176.000000,16693.000000,17053.000000,17053.000000,0
2000-07-13,17057.000000,17383.000000,16416.000000,16444.000000,16444.000000,0
2000-07-14,16439.000000,16885.000000,16390.000000,16881.000000,16881.000000,0
2000-07-17,16890.000000,17395.000000,16890.000000,17388.000000,17388.000000,0
2000-07-18,17379.000000,17566.000000,17281.000000,17369.000000,17369.000000,0
2000-07-19,17354.000000,17358.000000,16868.000000,16928.000000,16928.000000,0
2000-07-20,16951.000000,17353.000000,16951.000000,17204.000000,17204.000000,0
2000-07-21,17207.000000,17365.000000,17071.000000,17318.000000,17318.000000,0
2000-07-24,17314.000000,17588.000000,17314.000000,17386.000000,17386.000000,0
2000-07-25,17390.000000,17530.000000,17046.000000,17049.000000,17049.000000,0
2000-07-26,17049.000000,17211.000000,16840.000000,17121.000000,17121.000000,0
2000-07-27,17121.000000,17225.000000,16923.000000,16949.000000,16949.000000,0
2000-07-28,16949.000000,17039.000000,16448.000000,16486.000000,16486.000000,0
2000-07-31,16487.000000,16713.000000,16455.000000,16455.000000,16455.000000,0
2000-08-01,16475.000000,16591.000000,16127.000000,16290.000000,16290.000000,0
2000-08-02,16284.000000,16535.000000,16121.000000,16314.000000,16314.000000,0
2000-08-03,16248.000000,16761.000000,16073.000000,16721.000000,16721.000000,0
2000-08-04,16727.000000,16907.000000,16716.000000,16761.000000,16761.000000,0
2000-08-07,16772.000000,17014.000000,16769.000000,16996.000000,16996.000000,0
2000-08-08,17005.000000,17062.000000,16858.000000,16885.000000,16885.000000,0
2000-08-09,16894.000000,16977.000000,16511.000000,16534.000000,16534.000000,0
2000-08-10,16519.000000,17023.000000,16501.000000,16835.000000,16835.000000,0
2000-08-11,16846.000000,17395.000000,16705.000000,17395.000000,17395.000000,0
2000-08-14,17402.000000,17926.000000,17334.000000,17811.000000,17811.000000,0
2000-08-15,17811.000000,17910.000000,17690.000000,17744.000000,17744.000000,0
2000-08-16,17741.000000,17771.000000,17275.000000,17331.000000,17331.000000,0
2000-08-17,17326.000000,17858.000000,17321.000000,17703.000000,17703.000000,0
2000-08-18,17703.000000,17780.000000,17258.000000,17314.000000,17314.000000,0
2000-08-21,17317.000000,17420.000000,17066.000000,17083.000000,17083.000000,0
2000-08-22,17086.000000,17428.000000,17086.000000,17224.000000,17224.000000,0
2000-08-23,17253.000000,17455.000000,17137.000000,17450.000000,17450.000000,0
2000-08-24,17454.000000,17454.000000,17187.000000,17311.000000,17311.000000,0
2000-08-25,17316.000000,17668.000000,17316.000000,17643.000000,17643.000000,0
2000-08-28,17657.000000,17686.000000,17380.000000,17460.000000,17460.000000,0
2000-08-29,17454.000000,17490.000000,17235.000000,17355.000000,17355.000000,0
2000-08-30,17359.000000,17563.000000,17309.000000,17414.000000,17414.000000,0
2000-08-31,17417.000000,17563.000000,17327.000000,17347.000000,17347.000000,0
2000-09-01,17360.000000,17577.000000,17360.000000,17577.000000,17577.000000,0
2000-09-04,17577.000000,17716.000000,17569.000000,17613.000000,17613.000000,0
2000-09-05,17614.000000,17639.000000,17417.000000,17425.000000,17425.000000,0
2000-09-06,17442.000000,17648.000000,17442.000000,17590.000000,17590.000000,0
2000-09-07,null,null,null,null,null,null
2000-09-08,17594.000000,17692.000000,17428.000000,17433.000000,17433.000000,0
2000-09-11,17443.000000,17475.000000,17236.000000,17288.000000,17288.000000,0
2000-09-12,17285.000000,17304.000000,16883.000000,16883.000000,16883.000000,0
2000-09-13,16888.000000,17092.000000,16877.000000,16999.000000,16999.000000,0
2000-09-14,17032.000000,17108.000000,16731.000000,16769.000000,16769.000000,0
2000-09-15,16771.000000,16771.000000,16515.000000,16563.000000,16563.000000,0
2000-09-18,16562.000000,16609.000000,15913.000000,15913.000000,15913.000000,0
2000-09-19,15923.000000,16189.000000,15824.000000,16188.000000,16188.000000,0
2000-09-20,16196.000000,16216.000000,15813.000000,16078.000000,16078.000000,0
2000-09-21,16065.000000,16172.000000,15946.000000,16146.000000,16146.000000,0
2000-09-22,16093.000000,16426.000000,15705.000000,16353.000000,16353.000000,0
2000-09-25,16361.000000,16521.000000,16318.000000,16319.000000,16319.000000,0
2000-09-26,16319.000000,16468.000000,16196.000000,16255.000000,16255.000000,0
2000-09-27,16289.000000,16404.000000,15745.000000,15848.000000,15848.000000,0
2000-09-28,15849.000000,16041.000000,15657.000000,16014.000000,16014.000000,0
2000-09-29,16020.000000,16135.000000,15821.000000,15928.000000,15928.000000,0
2000-10-02,15950.000000,16090.000000,15537.000000,15559.000000,15559.000000,0
2000-10-03,15562.000000,15917.000000,15562.000000,15633.000000,15633.000000,0
2000-10-04,15653.000000,15883.000000,15651.000000,15876.000000,15876.000000,0
2000-10-05,15876.000000,16398.000000,15876.000000,16362.000000,16362.000000,0
2000-10-06,16370.000000,16404.000000,15817.000000,15946.000000,15946.000000,0
2000-10-09,15946.000000,15975.000000,15617.000000,15855.000000,15855.000000,0
2000-10-10,15846.000000,16008.000000,15726.000000,15747.000000,15747.000000,0
2000-10-11,15738.000000,15738.000000,15463.000000,15526.000000,15526.000000,0
2000-10-12,null,null,null,null,null,null
2000-10-13,15441.000000,15441.000000,15067.000000,15385.000000,15385.000000,0
2000-10-16,15387.000000,15585.000000,15214.000000,15242.000000,15242.000000,0
2000-10-17,15267.000000,15386.000000,14841.000000,14870.000000,14870.000000,0
2000-10-18,14837.000000,14837.000000,14218.000000,14421.000000,14421.000000,0
2000-10-19,14490.000000,14869.000000,14490.000000,14845.000000,14845.000000,0
2000-10-20,14846.000000,14918.000000,14490.000000,14529.000000,14529.000000,0
2000-10-23,14533.000000,14535.000000,13982.000000,13990.000000,13990.000000,0
2000-10-24,14014.000000,14161.000000,13672.000000,13799.000000,13799.000000,0
